name,wigosid,country code,in OSCAR,longitude,latitude,#received,#expected,default schedule,color code,description,variable,date,center
Engolasters - FEDA,0-20-2-99130002,AND,True,1.5654,42.5168,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Ransol - FEDA,0-20-2-99130004,AND,True,1.6394,42.5787,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
La Margineda - FEDA,0-20-2-99130016,AND,True,1.4936,42.485,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Grau-Roig - FEDA,0-20-2-99130020,AND,True,1.698,42.5488,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
JAN MAYEN,0-20000-0-01001,NOR,True,-8.66667,70.93306,741,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
VERLEGENHUKEN,0-20000-0-01002,NOR,True,16.25,80.05917,654,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
HORNSUND,0-20000-0-01003,NOR,True,15.5,77.0,682,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EDGEOYA,0-20000-0-01006,NOR,True,22.8225,78.25056,617,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
NY-ALESUND,0-20000-0-01007,NOR,True,11.93306,78.92278,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SVALBARD AP,0-20000-0-01008,NOR,True,15.46667,78.25,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KARL XII OYA,0-20000-0-01009,NOR,True,25.00778,80.65278,733,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ANDOYA,0-20000-0-01010,NOR,True,16.1312,69.3073,743,1240,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
KVITOYA,0-20000-0-01011,NOR,True,31.4585,80.1035,601,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ISFJORD RADIO,0-20000-0-01013,NOR,True,13.61917,78.0625,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KONGSOYA,0-20000-0-01016,NOR,True,28.89194,78.9275,682,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
AKSELOYA,0-20000-0-01017,NOR,True,14.7578,77.6873,690,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SORKAPPOYA,0-20000-0-01020,NOR,True,16.54861,76.4775,606,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BARDUFOSS,0-20000-0-01023,NOR,True,18.54,69.05889,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TROMSO/LANGNES,0-20000-0-01025,NOR,True,18.91306,69.67667,744,1333,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
TROMSO,0-20000-0-01026,NOR,True,18.93667,69.65361,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BJORNOYA,0-20000-0-01028,NOR,True,19.00472,74.51667,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TORSVAG LH,0-20000-0-01033,NOR,True,19.50028,70.24556,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SKIBOTN,0-20000-0-01037,NOR,True,20.2823,69.3875,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
HASVIK AP,0-20000-0-01044,NOR,True,22.14611,70.48611,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SORKJOSEN,0-20000-0-01046,NOR,True,20.95528,69.78861,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KAUTOKEINO,0-20000-0-01047,NOR,True,23.03333,68.99667,449,155,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
ALTA AP,0-20000-0-01049,NOR,True,23.3582,69.9775,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HAMMERFEST AP,0-20000-0-01052,NOR,True,23.67694,70.68056,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FRUHOLMEN LH,0-20000-0-01055,NOR,True,23.98167,71.09333,731,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
CUOVDDATMOHKKI,0-20000-0-01057,NOR,True,24.43306,69.36694,519,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
SUOLOVUOPMI,0-20000-0-01058,NOR,True,23.5345,69.5797,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BANAK,0-20000-0-01059,NOR,True,24.98972,70.06,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HOPEN,0-20000-0-01062,NOR,True,25.01306,76.50944,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ISKORAS II,0-20000-0-01064,NOR,True,25.34639,69.3,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KARASJOK,0-20000-0-01065,NOR,True,25.50222,69.46333,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HONNINGSVAG AP,0-20000-0-01068,NOR,True,25.97806,71.01056,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MEHAMN AP,0-20000-0-01074,NOR,True,27.82972,71.03306,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TANA BRU,0-20000-0-01076,NOR,True,28.159,70.2122,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SLETTNES LH,0-20000-0-01078,NOR,True,28.217,71.0888,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
NYRUD,0-20000-0-01082,NOR,True,29.24389,69.14694,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BERLEVAG AP,0-20000-0-01083,NOR,True,29.03472,70.87083,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BATSFJORD AP,0-20000-0-01086,NOR,True,29.7,70.60278,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VADSO AP,0-20000-0-01088,NOR,True,29.83528,70.06528,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KIRKENES AP,0-20000-0-01089,NOR,True,29.8977,69.7255,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MAKKAUR LH,0-20000-0-01092,NOR,True,30.06778,70.70028,637,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
VARDO,0-20000-0-01098,NOR,True,31.0962,70.3707,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VARDO AP,0-20000-0-01099,NOR,True,31.04389,70.35444,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SKLINNA LH,0-20000-0-01102,NOR,True,10.99639,65.20222,722,248,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
ROST AP,0-20000-0-01107,NOR,True,12.10361,67.52667,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VEGA-VALLSJO,0-20000-0-01108,NOR,True,11.85694,65.70194,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BRONNOYSUND AP,0-20000-0-01112,NOR,True,12.21806,65.45667,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
REIPA,0-20000-0-01114,NOR,True,13.64583,66.90333,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MYKEN,0-20000-0-01115,NOR,True,12.48583,66.76278,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SANDNESSJOEN AP,0-20000-0-01116,NOR,True,12.47139,65.96056,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SOLVAER III,0-20000-0-01121,NOR,True,12.61056,66.37056,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MOSJOEN AP,0-20000-0-01122,NOR,True,13.21778,65.78417,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MAJAVATN V,0-20000-0-01132,NOR,True,13.36667,65.16611,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SELJELIA,0-20000-0-01135,NOR,True,13.58667,66.13167,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VAEROY HELIPORT,0-20000-0-01139,NOR,True,12.72278,67.65278,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
LEKNES AP,0-20000-0-01141,NOR,True,13.615,68.155,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MO I RANA AP,0-20000-0-01151,NOR,True,14.30139,66.36444,739,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
BODO VI,0-20000-0-01152,NOR,True,14.35861,67.26694,744,1488,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
BO I VESTERALEN,0-20000-0-01156,NOR,True,14.43306,68.60667,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SETSA,0-20000-0-01158,NOR,True,15.4857,67.1658,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SKROVA LH,0-20000-0-01160,NOR,True,14.65056,68.15028,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SVOLVAER AP,0-20000-0-01161,NOR,True,14.66944,68.24528,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
STOKMARKNES AP,0-20000-0-01162,NOR,True,15.02944,68.58,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SALTDAL-NORDNES,0-20000-0-01169,NOR,True,15.31556,66.93722,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HARSTAD,0-20000-0-01180,NOR,True,16.53722,68.8025,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EVENES AP,0-20000-0-01183,NOR,True,16.68333,68.49111,725,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
DIVIDALEN II,0-20000-0-01198,NOR,True,19.70167,68.78167,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SIHCCAJAVRI,0-20000-0-01199,NOR,True,23.53861,68.75528,599,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
KRAKENES,0-20000-0-01203,NOR,True,4.98583,62.03389,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SVINOY LH,0-20000-0-01205,NOR,True,5.26778,62.32917,731,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
ORSTA-VOLDA AP,0-20000-0-01209,NOR,True,6.08056,62.18111,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ALESUND/VIGRA,0-20000-0-01210,NOR,True,6.115,62.56167,744,248,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
ONA II,0-20000-0-01212,NOR,True,6.5378,62.8585,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MOLDE AP,0-20000-0-01217,NOR,True,7.26167,62.74444,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TAFJORD,0-20000-0-01218,NOR,True,7.42167,62.23028,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KRISTIANSUND AP,0-20000-0-01223,NOR,True,7.81583,63.10944,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VEIHOLMEN,0-20000-0-01225,NOR,True,7.94667,63.52778,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SULA,0-20000-0-01228,NOR,True,8.46667,63.84667,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MARSTEIN,0-20000-0-01232,NOR,True,7.84806,62.445,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HITRA,0-20000-0-01237,NOR,True,9.1125,63.5187,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FOKSTUGU,0-20000-0-01238,NOR,True,9.28611,62.11306,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
HALTEN LH,0-20000-0-01240,NOR,True,9.40611,64.17278,480,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,JMA
ORLAND III,0-20000-0-01241,NOR,True,9.6105,63.7045,744,992,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
OPPDAL-SETER,0-20000-0-01245,NOR,True,9.66667,62.60417,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
TRONDHEIM-VOLL,0-20000-0-01257,NOR,True,10.4538,63.4107,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BUHOLMRASA LH,0-20000-0-01259,NOR,True,10.455,64.40139,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TYNSET-HANSMOEN,0-20000-0-01265,NOR,True,10.73194,62.26944,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
TRONDHEIM/VERNES,0-20000-0-01271,NOR,True,10.935,63.45917,744,1395,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
SELBU,0-20000-0-01273,NOR,True,11.0075,63.22472,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
STEINKJER,0-20000-0-01277,NOR,True,11.45056,64.02222,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
NAMSSKOGAN,0-20000-0-01281,NOR,True,12.84583,64.74194,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
RORVIK AP,0-20000-0-01282,NOR,True,11.14083,64.835,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ROROS AP,0-20000-0-01288,NOR,True,11.35167,62.57722,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
NAMSOS AP,0-20000-0-01290,NOR,True,11.57056,64.47083,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MERAKER-EGGE,0-20000-0-01293,NOR,True,11.7275,63.41139,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
YTTEROYANE LH,0-20000-0-01304,NOR,True,4.68167,61.57167,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FEDJE,0-20000-0-01307,NOR,True,4.715,60.7525,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FLORO AP,0-20000-0-01310,NOR,True,5.02778,61.58306,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BERGEN/FLESLAND,0-20000-0-01311,NOR,True,5.22639,60.28917,744,1333,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
BERGEN-FLORIDA,0-20000-0-01317,NOR,True,5.3327,60.383,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SANDANE AP,0-20000-0-01320,NOR,True,6.10444,61.82944,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
STRYN,0-20000-0-01321,NOR,True,6.55833,61.91556,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FORDE AP,0-20000-0-01323,NOR,True,5.76,61.39111,285,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
KVAMSKOGEN-JONSHOGDI,0-20000-0-01327,NOR,True,5.96389,60.38861,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KVAMSOY,0-20000-0-01329,NOR,True,6.27472,60.35778,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VOSSAVANGEN,0-20000-0-01337,NOR,True,6.42611,60.625,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VANGSNES,0-20000-0-01338,NOR,True,6.64694,61.17111,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FET I EIDFJORD,0-20000-0-01340,NOR,True,7.27972,60.40833,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
SOGNDAL AP,0-20000-0-01347,NOR,True,7.14139,61.15806,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
FINSEVATN,0-20000-0-01350,NOR,True,7.53028,60.5925,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
LAERDAL IV,0-20000-0-01355,NOR,True,7.5025,61.1033,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HOLLEKOLTEN,0-20000-0-01357,NOR,True,8.5175,60.87056,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
HEMSEDAL II,0-20000-0-01358,NOR,True,8.59306,60.85472,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,JMA
GEILO-OLDEBRATEN,0-20000-0-01359,NOR,True,8.19472,60.53,676,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
GROTLI III,0-20000-0-01361,NOR,True,7.66361,62.01611,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
JUVVASSHOE,0-20000-0-01362,NOR,True,8.37278,61.67778,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
DAGALI AP,0-20000-0-01363,NOR,True,8.5263,60.4188,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
FILEFJELL,0-20000-0-01364,NOR,True,8.1125,61.17778,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
SOGNEFJELL,0-20000-0-01366,NOR,True,7.99778,61.56444,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
FAGERNES,0-20000-0-01367,NOR,True,9.22389,60.97861,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SKABU,0-20000-0-01370,NOR,True,9.40222,61.53083,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
NESBYEN-TODOKK,0-20000-0-01373,NOR,True,9.13361,60.56694,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KVITFJELL,0-20000-0-01375,NOR,True,10.1277,61.4648,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,JMA
LILLEHAMMER-SAETHERENGEN,0-20000-0-01378,NOR,True,10.47722,61.0925,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EVENSTAD,0-20000-0-01383,NOR,True,11.0803,61.4255,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
OSLO/GARDERMOEN,0-20000-0-01384,NOR,True,11.08,60.20639,0,1488,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
HAMAR AP,0-20000-0-01385,NOR,True,11.0697,60.818,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
RENA AP,0-20000-0-01389,NOR,True,11.37056,61.18583,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FLISA II,0-20000-0-01392,NOR,True,12.01222,60.61389,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
DREVSJO,0-20000-0-01393,NOR,True,12.03333,61.88972,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
TRYSIL,0-20000-0-01397,NOR,True,12.2718,61.2943,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
UTSIRA LH,0-20000-0-01403,NOR,True,4.87222,59.30639,732,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
SLATTEROY LH,0-20000-0-01406,NOR,True,5.06806,59.90806,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HAUGESUND AP,0-20000-0-01408,NOR,True,5.19778,59.34972,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KVITSOY-NORDBO,0-20000-0-01411,NOR,True,5.4122,59.0705,731,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
OBRESTAD,0-20000-0-01412,NOR,True,5.55528,58.65917,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
STAVANGER/SOLA,0-20000-0-01415,NOR,True,5.637,58.8843,743,1364,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
SAUDA,0-20000-0-01424,NOR,True,6.36306,59.64861,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EIK-HOVE,0-20000-0-01425,NOR,True,6.5045,58.507,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
LISTA LH,0-20000-0-01427,NOR,True,6.56806,58.10972,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SIRDAL-SINNES,0-20000-0-01431,NOR,True,6.90944,58.92278,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
VAAGSLI,0-20000-0-01434,NOR,True,7.36528,59.76611,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
HAUKELISETER TESTFIELD,0-20000-0-01435,NOR,True,7.2093,59.819,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
BLASJO,0-20000-0-01440,NOR,True,6.87333,59.34278,592,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,JMA
HOVDEN-LUNDANE,0-20000-0-01441,NOR,True,7.3897,59.5766,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
BYGLANDSFJORD,0-20000-0-01442,NOR,True,7.803,58.6863,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
HOYDALSMO II,0-20000-0-01447,NOR,True,8.19917,59.49694,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
OKSOY LH,0-20000-0-01448,NOR,True,8.05306,58.07306,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MOSSTRAND II,0-20000-0-01450,NOR,True,8.17917,59.83944,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
KRISTIANSAND/KJEVIK,0-20000-0-01452,NOR,True,8.07667,58.2,744,1240,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
TVEITSUND,0-20000-0-01455,NOR,True,8.52056,59.02694,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
GAUSTATOPPEN,0-20000-0-01461,NOR,True,8.65611,59.84972,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,JMA
TORUNGEN LH,0-20000-0-01465,NOR,True,8.78917,58.39861,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
KJELLER AP,0-20000-0-01466,NOR,True,11.03833,59.97083,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
LYNGOR LH,0-20000-0-01467,NOR,True,9.15028,58.63333,731,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
HONEFOSS-HOYBY,0-20000-0-01469,NOR,True,10.24778,60.16639,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
GVARV,0-20000-0-01470,NOR,True,9.20111,59.38306,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VEGGLI II,0-20000-0-01471,NOR,True,9.14667,60.04333,744,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,DWD
KONGSBERG,0-20000-0-01473,NOR,True,9.6377,59.6247,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
JOMFRULAND LH,0-20000-0-01476,NOR,True,9.57611,58.85694,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
MELSOM,0-20000-0-01481,NOR,True,10.34806,59.22972,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FERDER LH,0-20000-0-01482,NOR,True,10.5242,59.0272,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
TORP,0-20000-0-01483,NOR,True,10.25528,59.18444,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
AURSKOG,0-20000-0-01484,NOR,True,11.58,59.91194,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
